type,route_id,route_name,record_index,time,x,y,z,pitch,yaw,roll
record,1784830782255,test,543,2026-07-23T19:54:42.042256400+00:00,291221.75,-174197.859,14430.438,349.617096,214.696228,0
record,1784830782255,test,544,2026-07-23T19:54:52.397504+00:00,291544.344,-172555.938,14432.619,349.617096,214.696228,0
record,1784830782255,test,545,2026-07-23T19:55:02.753076100+00:00,292437.156,-170986.062,14433.716,343.412384,56.737961,0
record,1784830782255,test,546,2026-07-23T19:55:13.105825600+00:00,292593.031,-170886.266,14425.597,359.722443,203.64505,0
record,1784830782255,test,547,2026-07-23T19:55:23.459110300+00:00,292593.031,-170886.266,14425.597,352.98587,132.909515,0
record,1784830782255,test,548,2026-07-23T19:55:33.813854600+00:00,293334.344,-163859.484,14572.83,357.240936,148.332962,0
record,1784830782255,test,549,2026-07-23T19:55:44.167850600+00:00,274116.156,-159995.891,16463.447,5.750478,158.969711,0
record,1784830782255,test,550,2026-07-23T19:55:54.519890500+00:00,246852.188,-153866.406,19516.133,5.750478,158.969711,0
record,1784830782255,test,551,2026-07-23T19:56:04.872849400+00:00,226364.219,-135785.938,23036.104,1.850272,148.155426,0
record,1784830782255,test,552,2026-07-23T19:56:15.226194500+00:00,205855.703,-117737.93,25299.789,359.7229,127.590729,0
record,1784830782255,test,553,2026-07-23T19:56:25.578629400+00:00,197090.656,-94405.492,27208.242,2.027606,113.230904,0
record,1784830782255,test,554,2026-07-23T19:56:35.932317+00:00,190724.969,-85418.352,29144.273,1.141085,161.274338,0
record,1784830782255,test,555,2026-07-23T19:56:46.286280200+00:00,176394.672,-66196.914,30639.402,4.509442,129.009033,0
record,1784830782255,test,556,2026-07-23T19:56:56.641056500+00:00,158376.781,-51026.922,33122.477,4.509442,129.009033,0
record,1784830782255,test,557,2026-07-23T19:57:06.994836+00:00,151769.281,-48789.391,34000.984,358.304626,155.778732,0
record,1784830782255,test,558,2026-07-23T19:57:17.347581400+00:00,150631.844,-49442.523,34136.25,5.750438,145.673798,0
record,1784830782255,test,559,2026-07-23T19:57:27.705673300+00:00,147231.906,-48469.836,34561.258,357.418243,152.58786,0
poi,1784681194780,Crossbike,,,-124702.758,-338150.906,,,,
poi,1784681762148,POI,,,-127163.492,-269015.625,,,,
poi,1784763689605,POI,,,241209.781,-36928.934,,,,
poi,1784835192706,AUTO,,,147474.344,-47590.406,,,,
poi,1784910827121,z,,,149977.2677578185,-165169.71272293245,,,,
poi,1784910834778,gg,,,149656.7858513163,-206578.96692132705,,,,
